Palabra;Grupo;Entidad;Frecuencia;Porcentaje;Pareto;Polaridad;Negativa;Neutra;Positiva;Puntuacion;Critica;Molestia;Duda;Disgusto;Miedo;Alegria;Tristeza;Sorpresa;Confianza
sinnintereses;;;3;0,00%;;;;;;;;;;;;;;;
sinse;;;3;0,00%;;;;;;;;;;;;;;;
sisi;;;3;0,00%;;;;;;;;;;;;;;;
situaciòn;;;3;0,00%;;;;;;;;;;;;;;;
situaicon;;;3;0,00%;;;;;;;;;;;;;;;
situation;;;3;0,00%;;;;;;;;;;;;;;;
siu;;;3;0,00%;;;;;;;;;;;;;;;
skechers;;;3;0,00%;;;;;;;;;;;;;;;
sls;;;3;0,00%;;;;;;;;;;;;;;;
smartphone;;;3;0,00%;;;;;;;;;;;;;;;
smith;;;3;0,00%;;;;;;;;;;;;;;;
soberon;;;3;0,00%;;;;;;;;;;;;;;;
sobregirado;;;3;0,00%;;;;;;;;;;;;;;;
sobrepasado;;;3;0,00%;;;;;;;;;;;;;;;
soguiente;;;3;0,00%;;;;;;;;;;;;;;;
solcite;;;3;0,00%;;;;;;;;;;;;;;;
soldan;;;3;0,00%;;;;;;;;;;;;;;;
solespng;;;3;0,00%;;;;;;;;;;;;;;;
solgas;;;3;0,00%;;;;;;;;;;;;;;;
solia;;;3;0,00%;;;;;;;;;;;;;;;
solicto;;;3;0,00%;;;;;;;;;;;;;;;
solidarios;;;3;0,00%;;;;;;;;;;;;;;;
soliictud;;;3;0,00%;;;;;;;;;;;;;;;
solitar;;;3;0,00%;;;;;;;;;;;;;;;
solitude;;;3;0,00%;;;;;;;;;;;;;;;
solixite;;;3;0,00%;;;;;;;;;;;;;;;
solocitado;;;3;0,00%;;;;;;;;;;;;;;;
solsol;;;3;0,00%;;;;;;;;;;;;;;;
sono;;;3;0,00%;;;;;;;;;;;;;;;
soo;;;3;0,00%;;;;;;;;;;;;;;;
soraya;;;3;0,00%;;;;;;;;;;;;;;;
srl;;;3;0,00%;;;;;;;;;;;;;;;
srnsupermercado;;;3;0,00%;;;;;;;;;;;;;;;
srtabuenos;;;3;0,00%;;;;;;;;;;;;;;;
srtagracias;;;3;0,00%;;;;;;;;;;;;;;;
ssi;;;3;0,00%;;;;;;;;;;;;;;;
stamos;;;3;0,00%;;;;;;;;;;;;;;;
stefanno;;;3;0,00%;;;;;;;;;;;;;;;
stefano;;;3;0,00%;;;;;;;;;;;;;;;
stra;;;3;0,00%;;;;;;;;;;;;;;;
sua;;;3;0,00%;;;;;;;;;;;;;;;
sub;;;3;0,00%;;;;;;;;;;;;;;;
subi;;;3;0,00%;;;;;;;;;;;;;;;
subieran;;;3;0,00%;;;;;;;;;;;;;;;
subiria;;;3;0,00%;;;;;;;;;;;;;;;
suceden;;;3;0,00%;;;;;;;;;;;;;;;
suelen;;;3;0,00%;;;;;;;;;;;;;;;
sufriendo;;;3;0,00%;;;;;;;;;;;;;;;
sugieren;;;3;0,00%;;;;;;;;;;;;;;;
suleyca;;;3;0,00%;;;;;;;;;;;;;;;
sullana;;;3;0,00%;;;;;;;;;;;;;;;
sumaran;;;3;0,00%;;;;;;;;;;;;;;;
sumido;;;3;0,00%;;;;;;;;;;;;;;;
suoermercados;;;3;0,00%;;;;;;;;;;;;;;;
supanta;;;3;0,00%;;;;;;;;;;;;;;;
superado;;;3;0,00%;;;;;;;;;;;;;;;
supuestame;;;3;0,00%;;;;;;;;;;;;;;;
supuestos;;;3;0,00%;;;;;;;;;;;;;;;
surgio;;;3;0,00%;;;;;;;;;;;;;;;
suscito;;;3;0,00%;;;;;;;;;;;;;;;
suscribirme;;;3;0,00%;;;;;;;;;;;;;;;
suscrita;;;3;0,00%;;;;;;;;;;;;;;;
suspendan;;;3;0,00%;;;;;;;;;;;;;;;
suspende;;;3;0,00%;;;;;;;;;;;;;;;
suspendi;;;3;0,00%;;;;;;;;;;;;;;;
suspendia;;;3;0,00%;;;;;;;;;;;;;;;
susto;;;3;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
susyre;;;3;0,00%;;;;;;;;;;;;;;;
sutiacion;;;3;0,00%;;;;;;;;;;;;;;;
suzzet;;;3;0,00%;;;;;;;;;;;;;;;
tabraj;;;3;0,00%;;;;;;;;;;;;;;;
tait;;;3;0,00%;;;;;;;;;;;;;;;
tak;;;3;0,00%;;;;;;;;;;;;;;;
tambuen;;;3;0,00%;;;;;;;;;;;;;;;
tanpoco;;;3;0,00%;;;;;;;;;;;;;;;
tantaruna;;;3;0,00%;;;;;;;;;;;;;;;
tard;;;3;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
tardesayer;;;3;0,00%;;;;;;;;;;;;;;;
tardeshace;;;3;0,00%;;;;;;;;;;;;;;;
tardesme;;;3;0,00%;;;;;;;;;;;;;;;
tardespor;;;3;0,00%;;;;;;;;;;;;;;;
tarea;;;3;0,00%;;;;;;;;;;;;;;;
tarhjeta;;;3;0,00%;;;;;;;;;;;;;;;
tarjate;;;3;0,00%;;;;;;;;;;;;;;;
tarjrta;;;3;0,00%;;;;;;;;;;;;;;;
tarketa;;;3;0,00%;;;;;;;;;;;;;;;
tda;;;3;0,00%;;;;;;;;;;;;;;;
teber;;;3;0,00%;;;;;;;;;;;;;;;
telefinico;;;3;0,00%;;;;;;;;;;;;;;;
telefo;;;3;0,00%;;;;;;;;;;;;;;;
telèfono;;;3;0,00%;;;;;;;;;;;;;;;
televisores;;;3;0,00%;;;;;;;;;;;;;;;
telfono;;;3;0,00%;;;;;;;;;;;;;;;
telwfono;;;3;0,00%;;;;;;;;;;;;;;;
temis;;;3;0,00%;;;;;;;;;;;;;;;
tendiendo;;;3;0,00%;;;;;;;;;;;;;;;
tendriamos;;;3;0,00%;;;;;;;;;;;;;;;
tengon;;;3;0,00%;;;;;;;;;;;;;;;
tengonque;;;3;0,00%;;;;;;;;;;;;;;;
tengos;;;3;0,00%;;;;;;;;;;;;;;;
tenor;;;3;0,00%;;;;;;;;;;;;;;;
tenua;;;3;0,00%;;;;;;;;;;;;;;;
teodolinda;;;3;0,00%;;;;;;;;;;;;;;;
teprogramar;;;3;0,00%;;;;;;;;;;;;;;;
tere;;;3;0,00%;;;;;;;;;;;;;;;
termas;;;3;0,00%;;;;;;;;;;;;;;;
terminen;;;3;0,00%;;;;;;;;;;;;;;;
tes;;;3;0,00%;;;;;;;;;;;;;;;
this;;;3;0,00%;;;;;;;;;;;;;;;
tia;;;3;0,00%;;;;;;;;;;;;;;;
tido;;;3;0,00%;;;;;;;;;;;;;;;
tie;;;3;0,00%;;;;;;;;;;;;;;;
tieen;;;3;0,00%;;;;;;;;;;;;;;;
tiempoy;;;3;0,00%;;;;;;;;;;;;;;;
tiendamiacom;;;3;0,00%;;;;;;;;;;;;;;;
tiende;;;3;0,00%;;;;;;;;;;;;;;;
tienpo;;;3;0,00%;;;;;;;;;;;;;;;
time;;;3;0,00%;;;;;;;;;;;;;;;
tinco;;;3;0,00%;;;;;;;;;;;;;;;
tine;;;3;0,00%;;;;;;;;;;;;;;;
tiner;;;3;0,00%;;;;;;;;;;;;;;;
tinoco;;;3;0,00%;;;;;;;;;;;;;;;
tizza;;;3;0,00%;;;;;;;;;;;;;;;
tks;;;3;0,00%;;;;;;;;;;;;;;;
tmbien;;;3;0,00%;;;;;;;;;;;;;;;
tocan;;;3;0,00%;;;;;;;;;;;;;;;
tod;;;3;0,00%;;;;;;;;;;;;;;;
todi;;;3;0,00%;;;;;;;;;;;;;;;
todod;;;3;0,00%;;;;;;;;;;;;;;;
todogracias;;;3;0,00%;;;;;;;;;;;;;;;
todooo;;;3;0,00%;;;;;;;;;;;;;;;
tods;;;3;0,00%;;;;;;;;;;;;;;;
tolerancia;;;3;0,00%;;;;;;;;;;;;;;;
tomese;;;3;0,00%;;;;;;;;;;;;;;;
torrejon;;;3;0,00%;;;;;;;;;;;;;;;
toscano;;;3;0,00%;;;;;;;;;;;;;;;
totalcon;;;3;0,00%;;;;;;;;;;;;;;;
totalde;;;3;0,00%;;;;;;;;;;;;;;;
totalida;;;3;0,00%;;;;;;;;;;;;;;;
totla;;;3;0,00%;;;;;;;;;;;;;;;
tottua;;;3;0,00%;;;;;;;;;;;;;;;
traian;;;3;0,00%;;;;;;;;;;;;;;;
tramitarlo;;;3;0,00%;;;;;;;;;;;;;;;
tramiten;;;3;0,00%;;;;;;;;;;;;;;;
tramontina;;;3;0,00%;;;;;;;;;;;;;;;
tranfieran;;;3;0,00%;;;;;;;;;;;;;;;
tranquilamente;;;3;0,00%;;;;;;;;;;;;;;;
transcurrir;;;3;0,00%;;;;;;;;;;;;;;;
trantando;;;3;0,00%;;;;;;;;;;;;;;;
trarjeta;;;3;0,00%;;;;;;;;;;;;;;;
traslacion;;;3;0,00%;;;;;;;;;;;;;;;
traslada;;;3;0,00%;;;;;;;;;;;;;;;
trasladarme;;;3;0,00%;;;;;;;;;;;;;;;
trasladaron;;;3;0,00%;;;;;;;;;;;;;;;
trasnferencia;;;3;0,00%;;;;;;;;;;;;;;;
tratara;;;3;0,00%;;;;;;;;;;;;;;;
tratarse;;;3;0,00%;;;;;;;;;;;;;;;
travès;;;3;0,00%;;;;;;;;;;;;;;;
trelles;;;3;0,00%;;;;;;;;;;;;;;;
triplicado;;;3;0,00%;;;;;;;;;;;;;;;
triplicar;;;3;0,00%;;;;;;;;;;;;;;;
triplicaron;;;3;0,00%;;;;;;;;;;;;;;;
tro;;;3;0,00%;;;;;;;;;;;;;;;
trotadora;;;3;0,00%;;;;;;;;;;;;;;;
trx;;;3;0,00%;;;;;;;;;;;;;;;
ttotus;;;3;0,00%;;;;;;;;;;;;;;;
tubo;;;3;0,00%;;;;;;;;;;;;;;;
txt;;;3;0,00%;;;;;;;;;;;;;;;
ubicacion;;;3;0,00%;;;;;;;;;;;;;;;
ubicada;;;3;0,00%;;;;;;;;;;;;;;;
udtedes;;;3;0,00%;;;;;;;;;;;;;;;
unaa;;;3;0,00%;;;;;;;;;;;;;;;
unase;;;3;0,00%;;;;;;;;;;;;;;;
unilateral;;;3;0,00%;;;;;;;;;;;;;;;
unis;;;3;0,00%;;;;;;;;;;;;;;;
unmes;;;3;0,00%;;;;;;;;;;;;;;;
unoa;;;3;0,00%;;;;;;;;;;;;;;;
urnas;;;3;0,00%;;;;;;;;;;;;;;;
usara;;;3;0,00%;;;;;;;;;;;;;;;
usarlos;;;3;0,00%;;;;;;;;;;;;;;;
ustd;;;3;0,00%;;;;;;;;;;;;;;;
ustefes;;;3;0,00%;;;;;;;;;;;;;;;
utds;;;3;0,00%;;;;;;;;;;;;;;;
utilizarlas;;;3;0,00%;;;;;;;;;;;;;;;
uver;;;3;0,00%;;;;;;;;;;;;;;;
vaja;;;3;0,00%;;;;;;;;;;;;;;;
val;;;3;0,00%;;;;;;;;;;;;;;;
valdria;;;3;0,00%;;;;;;;;;;;;;;;
valen;;;3;0,00%;;;;;;;;;;;;;;;
valieron;;;3;0,00%;;;;;;;;;;;;;;;
valoro;;;3;0,00%;;;;;;;;;;;;;;;
variaran;;;3;0,00%;;;;;;;;;;;;;;;
vayas;;;3;0,00%;;;;;;;;;;;;;;;
vealo;;;3;0,00%;;;;;;;;;;;;;;;
vee;;;3;0,00%;;;;;;;;;;;;;;;
vei;;;3;0,00%;;;;;;;;;;;;;;;
veian;;;3;0,00%;;;;;;;;;;;;;;;
vendiendo;;;3;0,00%;;;;;;;;;;;;;;;
vense;;;3;0,00%;;;;;;;;;;;;;;;
ventaja;;;3;0,00%;2;Positiva;0;0;1;2;no critico;0;0;0;0;0;0;0;0
ventajas;;;3;0,00%;2;Positiva;0;0;1;2;no critico;0;0;0;0;0;0;0;0
ventanas;;;3;0,00%;;;;;;;;;;;;;;;
veracidad;;;3;0,00%;;;;;;;;;;;;;;;
verano;;;3;0,00%;;;;;;;;;;;;;;;
verbal;;;3;0,00%;;;;;;;;;;;;;;;
vergüenza;;;3;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
verifcar;;;3;0,00%;;;;;;;;;;;;;;;
verificamos;;;3;0,00%;;;;;;;;;;;;;;;
solucionarlo;SOLUCIONAR;;45;0,00%;2;Negativa;1;0;0;-2;critico;8;8;8;8;0;5;0;0
verifoco;;;3;0,00%;;;;;;;;;;;;;;;
verla;;;3;0,00%;;;;;;;;;;;;;;;
viaja;;;3;0,00%;;;;;;;;;;;;;;;
vianda;;;3;0,00%;;;;;;;;;;;;;;;
viceversa;;;3;0,00%;;;;;;;;;;;;;;;
vie;;;3;0,00%;;;;;;;;;;;;;;;
viendolo;;;3;0,00%;;;;;;;;;;;;;;;
vigo;;;3;0,00%;;;;;;;;;;;;;;;
vilcahuaman;;;3;0,00%;;;;;;;;;;;;;;;
villalobos;;;3;0,00%;;;;;;;;;;;;;;;
villoslada;;;3;0,00%;;;;;;;;;;;;;;;
vinas;;;3;0,00%;;;;;;;;;;;;;;;
vincule;;;3;0,00%;;;;;;;;;;;;;;;
visanetlink;;;3;0,00%;;;;;;;;;;;;;;;
visibilidad;;;3;0,00%;;;;;;;;;;;;;;;
vision;;;3;0,00%;2;Neutra;0;1;0;1;no critico;0;0;0;0;0;0;0;0
viven;;;3;0,00%;;;;;;;;;;;;;;;
vivos;;;3;0,00%;;;;;;;;;;;;;;;
vocacion;;;3;0,00%;;;;;;;;;;;;;;;
volvamos;;;3;0,00%;;;;;;;;;;;;;;;
volverse;;;3;0,00%;;;;;;;;;;;;;;;
vomprar;;;3;0,00%;;;;;;;;;;;;;;;
vpor;;;3;0,00%;;;;;;;;;;;;;;;
vys;;;3;0,00%;;;;;;;;;;;;;;;
walon;;;3;0,00%;;;;;;;;;;;;;;;
walther;;;3;0,00%;;;;;;;;;;;;;;;
wayfair;;;3;0,00%;;;;;;;;;;;;;;;
webs;;;3;0,00%;;;;;;;;;;;;;;;
wed;;;3;0,00%;;;;;;;;;;;;;;;
wilf;;;3;0,00%;;;;;;;;;;;;;;;
woww;;;3;0,00%;;;;;;;;;;;;;;;
wsp;;;3;0,00%;;;;;;;;;;;;;;;
wstado;;;3;0,00%;;;;;;;;;;;;;;;
wwwjuntozcom;;;3;0,00%;;;;;;;;;;;;;;;
xancelar;;;3;0,00%;;;;;;;;;;;;;;;
xavier;;;3;0,00%;;;;;;;;;;;;;;;
xhat;;;3;0,00%;;;;;;;;;;;;;;;
xompras;;;3;0,00%;;;;;;;;;;;;;;;
xxx;;;3;0,00%;;;;;;;;;;;;;;;
yahaida;;;3;0,00%;;;;;;;;;;;;;;;
yahaira;;;3;0,00%;;;;;;;;;;;;;;;
yamile;;;3;0,00%;;;;;;;;;;;;;;;
yamunaque;;;3;0,00%;;;;;;;;;;;;;;;
yance;;;3;0,00%;;;;;;;;;;;;;;;
yanina;;;3;0,00%;;;;;;;;;;;;;;;
yannina;;;3;0,00%;;;;;;;;;;;;;;;
yantas;;;3;0,00%;;;;;;;;;;;;;;;
yape;;;3;0,00%;;;;;;;;;;;;;;;
yeline;;;3;0,00%;;;;;;;;;;;;;;;
yen;;;3;0,00%;;;;;;;;;;;;;;;
yenner;;;3;0,00%;;;;;;;;;;;;;;;
yeso;;;3;0,00%;;;;;;;;;;;;;;;
yola;;;3;0,00%;;;;;;;;;;;;;;;
york;;;3;0,00%;;;;;;;;;;;;;;;
your;;;3;0,00%;;;;;;;;;;;;;;;
ysrrael;;;3;0,00%;;;;;;;;;;;;;;;
yurico;;;3;0,00%;;;;;;;;;;;;;;;
yury;;;3;0,00%;;;;;;;;;;;;;;;
zanabria;;;3;0,00%;;;;;;;;;;;;;;;
zavalaga;;;3;0,00%;;;;;;;;;;;;;;;
zuzunaga;;;3;0,00%;;;;;;;;;;;;;;;
–;;;2;0,00%;;;;;;;;;;;;;;;
“envio;;;2;0,00%;;;;;;;;;;;;;;;
“estimado;;;2;0,00%;;;;;;;;;;;;;;;
“ocurrio;;;2;0,00%;;;;;;;;;;;;;;;
aaaaa;ENFASIS;;2;0,00%;2;;;;;;;;;;;;;;
aahh;ENFASIS;;2;0,00%;2;;;;;;;;;;;;;;
aahhh;ENFASIS;;2;0,00%;2;;;;;;;;;;;;;;
aaron;;;2;0,00%;;;;;;;;;;;;;;;
abad;;;2;0,00%;;;;;;;;;;;;;;;
abal;;;2;0,00%;;;;;;;;;;;;;;;
abancay;;;2;0,00%;;;;;;;;;;;;;;;
abarcan;;;2;0,00%;;;;;;;;;;;;;;;
abarrotes;;;2;0,00%;;;;;;;;;;;;;;;
abdallad;;;2;0,00%;;;;;;;;;;;;;;;
abdias;;;2;0,00%;;;;;;;;;;;;;;;
abdon;;;2;0,00%;;;;;;;;;;;;;;;
abeil;;;2;0,00%;;;;;;;;;;;;;;;
abelardo;;;2;0,00%;;;;;;;;;;;;;;;
aber;;;2;0,00%;;;;;;;;;;;;;;;
aberga;;;2;0,00%;;;;;;;;;;;;;;;
abia;;;2;0,00%;;;;;;;;;;;;;;;
abilitar;;;2;0,00%;;;;;;;;;;;;;;;
abogados;;;2;0,00%;2;;;;;;;;;;;;;;
abonarlos;;;2;0,00%;;;;;;;;;;;;;;;
abrame;;;2;0,00%;;;;;;;;;;;;;;;
abriel;;;2;0,00%;;;;;;;;;;;;;;;
abrildocx;;;2;0,00%;;;;;;;;;;;;;;;
abrilpara;;;2;0,00%;;;;;;;;;;;;;;;
abrilpdf;;;2;0,00%;;;;;;;;;;;;;;;
abrnboticas;;;2;0,00%;;;;;;;;;;;;;;;
abrul;;;2;0,00%;;;;;;;;;;;;;;;
absolverme;;;2;0,00%;2;;;;;;;;;;;;;;
absolviendo;;;2;0,00%;2;Positiva;0;0;1;2;no critico;0;0;0;0;0;0;0;0
absolvio;;;2;0,00%;2;;;;;;;;;;;;;;
absuelto;;;2;0,00%;;;;;;;;;;;;;;;
absuelven;;;2;0,00%;;;;;;;;;;;;;;;
absurda;;;2;0,00%;2;;;;;;;;;;;;;;
absurdas;;;2;0,00%;2;;;;;;;;;;;;;;
abterior;;;2;0,00%;;;;;;;;;;;;;;;
abtil;;;2;0,00%;;;;;;;;;;;;;;;
abuela;;;2;0,00%;;;;;;;;;;;;;;;
aburrido;;;2;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
aburrir;;;2;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
abusar;;;2;0,00%;2;;;;;;;;;;;;;;
acabdo;;;2;0,00%;;;;;;;;;;;;;;;
accder;;;2;0,00%;;;;;;;;;;;;;;;
accedan;;;2;0,00%;;;;;;;;;;;;;;;
accediera;;;2;0,00%;;;;;;;;;;;;;;;
accesibles;;;2;0,00%;;;;;;;;;;;;;;;
accidento;;;2;0,00%;;;;;;;;;;;;;;;
aceptarian;;;2;0,00%;2;;;;;;;;;;;;;;
aceptase;;;2;0,00%;2;;;;;;;;;;;;;;
acercando;;;2;0,00%;;;;;;;;;;;;;;;
acercandome;;;2;0,00%;;;;;;;;;;;;;;;
acerce;;;2;0,00%;;;;;;;;;;;;;;;
acero;;;2;0,00%;;;;;;;;;;;;;;;
acertada;;;2;0,00%;;;;;;;;;;;;;;;
acesor;;;2;0,00%;;;;;;;;;;;;;;;
achata;;;2;0,00%;;;;;;;;;;;;;;;
aciendo;;;2;0,00%;;;;;;;;;;;;;;;
aclaraciones;;;2;0,00%;2;;;;;;;;;;;;;;
aclarara;;;2;0,00%;2;;;;;;;;;;;;;;
aclararlo;;;2;0,00%;2;;;;;;;;;;;;;;
aclararon;;;2;0,00%;2;;;;;;;;;;;;;;
acoge;;;2;0,00%;;;;;;;;;;;;;;;
acogere;;;2;0,00%;;;;;;;;;;;;;;;
acogeria;;;2;0,00%;;;;;;;;;;;;;;;
acogerlas;;;2;0,00%;;;;;;;;;;;;;;;
acogernos;;;2;0,00%;;;;;;;;;;;;;;;
acogia;;;2;0,00%;;;;;;;;;;;;;;;
acogida;;;2;0,00%;;;;;;;;;;;;;;;
acogiendo;;;2;0,00%;;;;;;;;;;;;;;;
acogiendose;;;2;0,00%;;;;;;;;;;;;;;;
acogieron;;;2;0,00%;;;;;;;;;;;;;;;
acoja;;;2;0,00%;;;;;;;;;;;;;;;
acojerme;;;2;0,00%;;;;;;;;;;;;;;;
acomoda;;;2;0,00%;;;;;;;;;;;;;;;
acomodaba;;;2;0,00%;;;;;;;;;;;;;;;
acontece;;;2;0,00%;;;;;;;;;;;;;;;
acontecimiento;;;2;0,00%;;;;;;;;;;;;;;;
acordando;;;2;0,00%;;;;;;;;;;;;;;;
acortar;;;2;0,00%;;;;;;;;;;;;;;;
acoso;;;2;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
acostumbrado;;;2;0,00%;;;;;;;;;;;;;;;
acreditara;;;2;0,00%;;;;;;;;;;;;;;;
acreditaran;;;2;0,00%;;;;;;;;;;;;;;;
acrobatjpg;;;2;0,00%;;;;;;;;;;;;;;;
actitudes;;;2;0,00%;;;;;;;;;;;;;;;
activ;;;2;0,00%;;;;;;;;;;;;;;;
activame;;;2;0,00%;;;;;;;;;;;;;;;
activare;;;2;0,00%;;;;;;;;;;;;;;;
activarme;;;2;0,00%;;;;;;;;;;;;;;;
actualizare;;;2;0,00%;;;;;;;;;;;;;;;
actualizarian;;;2;0,00%;;;;;;;;;;;;;;;
actuen;;;2;0,00%;;;;;;;;;;;;;;;
actulice;;;2;0,00%;;;;;;;;;;;;;;;
actulizada;;;2;0,00%;;;;;;;;;;;;;;;
actuva;;;2;0,00%;;;;;;;;;;;;;;;
actvar;;;2;0,00%;;;;;;;;;;;;;;;
acudi;;;2;0,00%;;;;;;;;;;;;;;;
acudido;;;2;0,00%;;;;;;;;;;;;;;;
acuerdi;;;2;0,00%;;;;;;;;;;;;;;;
acumulaba;;;2;0,00%;;;;;;;;;;;;;;;
acumulable;;;2;0,00%;;;;;;;;;;;;;;;
acumulara;;;2;0,00%;;;;;;;;;;;;;;;
acumularme;;;2;0,00%;;;;;;;;;;;;;;;
adan;;;2;0,00%;;;;;;;;;;;;;;;
adecuados;;;2;0,00%;;;;;;;;;;;;;;;
adeudos;;;2;0,00%;;;;;;;;;;;;;;;
adheri;;;2;0,00%;;;;;;;;;;;;;;;
adicinales;;;2;0,00%;;;;;;;;;;;;;;;
adicioanl;;;2;0,00%;;;;;;;;;;;;;;;
adicionak;;;2;0,00%;;;;;;;;;;;;;;;
adicionan;;;2;0,00%;;;;;;;;;;;;;;;
adicionarle;;;2;0,00%;;;;;;;;;;;;;;;
adidad;;;2;0,00%;;;;;;;;;;;;;;;
adidascom;;;2;0,00%;;;;;;;;;;;;;;;
adiliacion;;;2;0,00%;;;;;;;;;;;;;;;
adita;;;2;0,00%;;;;;;;;;;;;;;;
adivinales;;;2;0,00%;;;;;;;;;;;;;;;
adjuntan;;;2;0,00%;;;;;;;;;;;;;;;
adjuntarte;;;2;0,00%;;;;;;;;;;;;;;;
adjunti;;;2;0,00%;;;;;;;;;;;;;;;
administracion;;;2;0,00%;;;;;;;;;;;;;;;
administrativa;;;2;0,00%;;;;;;;;;;;;;;;
administrativo;;;2;0,00%;;;;;;;;;;;;;;;
admitida;;;2;0,00%;;;;;;;;;;;;;;;
admitido;;;2;0,00%;;;;;;;;;;;;;;;
adquiridas;;;2;0,00%;;;;;;;;;;;;;;;
adquiridos;;;2;0,00%;;;;;;;;;;;;;;;
adquiriri;;;2;0,00%;;;;;;;;;;;;;;;
adria;;;2;0,00%;;;;;;;;;;;;;;;
adrina;;;2;0,00%;;;;;;;;;;;;;;;
aduanas;;;2;0,00%;;;;;;;;;;;;;;;
adulta;;;2;0,00%;;;;;;;;;;;;;;;
adultos;;;2;0,00%;;;;;;;;;;;;;;;
adverti;;;2;0,00%;;;;;;;;;;;;;;;
aemana;;;2;0,00%;;;;;;;;;;;;;;;
aen;;;2;0,00%;;;;;;;;;;;;;;;
aenorita;;;2;0,00%;;;;;;;;;;;;;;;
aeria;;;2;0,00%;;;;;;;;;;;;;;;
afectarme;;;2;0,00%;;;;;;;;;;;;;;;
afialiado;;;2;0,00%;;;;;;;;;;;;;;;
afialiados;;;2;0,00%;;;;;;;;;;;;;;;
afilacion;;;2;0,00%;;;;;;;;;;;;;;;
afiliaeme;;;2;0,00%;;;;;;;;;;;;;;;
afilialo;;;2;0,00%;;;;;;;;;;;;;;;
afiliara;;;2;0,00%;;;;;;;;;;;;;;;
afiliciacion;;;2;0,00%;;;;;;;;;;;;;;;
afilido;;;2;0,00%;;;;;;;;;;;;;;;
afilies;;;2;0,00%;;;;;;;;;;;;;;;
afiliie;;;2;0,00%;;;;;;;;;;;;;;;
afirma;;;2;0,00%;;;;;;;;;;;;;;;
afirmado;;;2;0,00%;;;;;;;;;;;;;;;
afirmo;;;2;0,00%;;;;;;;;;;;;;;;
aflilie;;;2;0,00%;;;;;;;;;;;;;;;
afo;;;2;0,00%;;;;;;;;;;;;;;;
agan;;;2;0,00%;;;;;;;;;;;;;;;
agando;;;2;0,00%;;;;;;;;;;;;;;;
agapito;;;2;0,00%;;;;;;;;;;;;;;;
agarrando;;;2;0,00%;;;;;;;;;;;;;;;
agarraria;;;2;0,00%;;;;;;;;;;;;;;;
agendarlo;;;2;0,00%;;;;;;;;;;;;;;;
agent;;;2;0,00%;;;;;;;;;;;;;;;
agilidad;;;2;0,00%;;;;;;;;;;;;;;;
agilize;;;2;0,00%;;;;;;;;;;;;;;;
agilizen;;;2;0,00%;;;;;;;;;;;;;;;
agobiada;;;2;0,00%;;;;;;;;;;;;;;;
agrade;;;2;0,00%;2;;;;;;;;;;;;;;
agradecemos;;;2;0,00%;2;;;;;;;;;;;;;;
agradecerle;;;2;0,00%;2;;;;;;;;;;;;;;
agradecerte;;;2;0,00%;2;;;;;;;;;;;;;;
agradecia;;;2;0,00%;2;;;;;;;;;;;;;;
agradezo;;;2;0,00%;2;;;;;;;;;;;;;;
agrado;;;2;0,00%;2;;;;;;;;;;;;;;
agranda;;;2;0,00%;;;;;;;;;;;;;;;
agravante;;;2;0,00%;2;Negativa;1;0;0;-2;no critico;0;0;0;0;0;0;0;0
agredecere;;;2;0,00%;;;;;;;;;;;;;;;
agredeceria;;;2;0,00%;;;;;;;;;;;;;;;
agrega;;;2;0,00%;;;;;;;;;;;;;;;
soluciona;SOLUCIONAR;;42;0,00%;2;Negativa;1;0;0;-2;critico;8;8;8;8;0;5;0;0
agregaran;;;2;0,00%;;;;;;;;;;;;;;;
agregarian;;;2;0,00%;;;;;;;;;;;;;;;
agregarla;;;2;0,00%;;;;;;;;;;;;;;;
agregaron;;;2;0,00%;;;;;;;;;;;;;;;
aguardando;;;2;0,00%;;;;;;;;;;;;;;;
aguas;;;2;0,00%;;;;;;;;;;;;;;;
agurto;;;2;0,00%;;;;;;;;;;;;;;;
agustino;;;2;0,00%;;;;;;;;;;;;;;;
agusto;;;2;0,00%;;;;;;;;;;;;;;;
ahah;;;2;0,00%;;;;;;;;;;;;;;;
ahbia;;;2;0,00%;;;;;;;;;;;;;;;
ahbok;;;2;0,00%;;;;;;;;;;;;;;;
ahce;;;2;0,00%;;;;;;;;;;;;;;;
ahhya;ENFASIS;;2;0,00%;2;;;;;;;;;;;;;;
ahirita;;;2;0,00%;;;;;;;;;;;;;;;
ahoea;;;2;0,00%;;;;;;;;;;;;;;;
ahorano;;;2;0,00%;;;;;;;;;;;;;;;
ahorcando;;;2;0,00%;;;;;;;;;;;;;;;
ahors;;;2;0,00%;;;;;;;;;;;;;;;
soluciono;SOLUCIONAR;;32;0,00%;2;Negativa;1;0;0;-2;critico;8;8;8;8;0;5;0;0
aidenny;;;2;0,00%;;;;;;;;;;;;;;;
aiguiente;;;2;0,00%;;;;;;;;;;;;;;;
aimee;;;2;0,00%;;;;;;;;;;;;;;;
