1,Palabra,Grupo,Entidad,Frecuencia,Porcentaje,Pareto,Polaridad,Negativa,Neutra,Positiva,Puntuacion,Critica,Molestia,Duda,Disgusto,Miedo,Alegria,Tristeza,Sorpresa,Confianza
5873,solia,costumbre,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5874,suman,sumar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5875,supervision,supervisor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5876,suponia,suponer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,suspenderlo,suspender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5878,trajeta,tarjeta,,1129,1129,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5879,tasas,tasar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5880,tego,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5881,tenerla,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5882,tenog,tener,,546,546,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5883,terminan,terminar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5884,ticket,ticket,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5885,tiempos,tiempo,,1220,1220,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5886,touch,tocar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5887,tomare,tomar,,236,0,0,Positiva,0,1,0,3,no critico,0,3,0,0,0,0,0,0
5888,tos,tos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5889,trabjadores,trabajador,,937,937,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5890,trabas,trabajar,,942,0,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5891,work,trabajar,,942,0,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5892,trae,traer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,tramito,tramitar,,604,0,0,Neutra,0,1,0,0,no critico,0,10,0,0,0,0,0,0
5894,transferencias,transferir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5895,trataba,tratar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5896,tratada,tratar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5897,traumatologo,traumatologia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5898,trimestrales,trimestral,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5899,trompas,trompa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,ubicados,ubicar,,563,0,1,Positiva,0,1,0,3,no critico,1,2,0,0,0,0,2,1
5901,uit,uit,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5902,uns,numero_escrito,,263,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5903,uan,numero_escrito,,263,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5904,unicos,unico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5905,usaba,usar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5906,usan,usar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5907,usario,usar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5908,usarla,usar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5909,usen,usar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5910,valides,validar,,3018,3018,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,0
5911,validos,validar,,3018,3018,1,Neutra,0,1,0,0,no critico,0,9,0,0,0,0,0,0
5912,venderme,vender,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5913,venezolana,venezolano,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5914,vendria,venir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5915,veintimilla,nombre,,996,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5916,veras,verdad,,334,334,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5917,verificado,verificar,,1517,1517,1,Neutra,0,1,0,0,no critico,0,7,0,0,0,0,0,0
5918,vial,via,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5919,villas,lugar,,952,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5920,visitado,visitar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5921,visitas,visitar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5922,vital,vital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5923,vitaminas,vitamina,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5924,vivire,vivir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5925,volviendo,volver,,4982,4982,1,Positiva,1,0,0,4,no critico,4,0,1,0,0,0,0,0
5926,vaucher,voucher,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5927,baucher,voucher,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5928,vueltas,vuelta,,245,245,0,Positiva,0,1,0,3,no critico,0,1,0,0,0,0,0,0
5929,may,mes,,1604,1604,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5930,bogado,abogado,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5931,abolladura,abolladura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5932,abona,abonar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5933,abone,abonar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5934,abonos,abonar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5935,aborto,abortar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5936,absolutamente,absoluto,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5937,absuelvan,absolver,,248,248,0,Positiva,0,0,1,3,no critico,0,0,0,0,2,0,0,3
5938,acabamos,acabar,,270,0,0,Neutra,0,1,0,0,no critico,3,2,3,0,0,4,0,0
5939,aseptar,aceptar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5940,acercara,acercar,,317,0,0,Positiva,0,1,0,3,no critico,2,0,1,0,0,0,0,0
5941,acg,marca,,1137,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5942,acido,acido,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5943,acorde,acordar,,1736,0,1,Neutra,0,1,0,0,no critico,0,4,0,0,0,0,0,4
5944,acreencia,acreer,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5945,activara,activar,,604,0,0,Neutra,0,1,0,0,no critico,0,0,0,3,0,0,0,3
5946,activas,activar,,604,0,0,Neutra,0,1,0,0,no critico,0,0,0,3,0,0,0,3
5947,actualizando,actualizar,,246,246,0,Neutra,0,1,0,0,no critico,0,4,0,0,0,0,0,4
5948,acuse,acusar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5949,ade,adecuado,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5950,adeudando,deuda,,162,162,0,Negativa,1,0,0,-5,critico,7,9,7,0,0,0,0,0
5951,adeudos,deuda,,162,162,0,Negativa,1,0,0,-5,critico,7,9,7,0,0,0,0,0
5952,adiconal,adicional,,8061,8061,1,Neutra,0,1,0,1,no critico,0,0,0,0,0,0,0,0
5953,administrativa,administrar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5954,adquiera,adquirir,,1660,1660,1,Neutra,0,1,0,0,no critico,0,0,0,5,5,0,0,8
5955,adquir,adquirir,,1660,1660,1,Neutra,0,1,0,0,no critico,0,0,0,5,5,0,0,8
5956,aduana,aduana,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5957,adulterado,adulterar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,nafa,afan,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5959,afectados,afectar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5960,afectar,afectar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5961,afiliamos,afiliar,,527,0,1,Positiva,0,1,1,5,no critico,0,3,0,0,7,0,0,7
5962,agilicen,agilizar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5963,agradeciendo,agradecer,,1266,0,1,Positiva,0,1,0,3,no critico,1,1,1,0,0,0,0,0
5964,aguardo,aguardar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5965,aaa,ah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5966,ahya,ah,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5967,ayesta,ahi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5968,ahr,ahora,,1503,1503,1,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
5969,alcanzo,alcanzar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5970,almuerzo,almorzar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5971,alquilar,alquiler,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5972,alt,alta,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5973,alumno,alumno,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5974,amabilidad,amabilidad,,1606,0,1,Positiva,0,0,1,5,no critico,0,0,0,0,9,0,0,10
5975,amenaza,amenazar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5976,amigos,amistad,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5977,migo,amistad,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5978,ampolla,ampolla,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5979,amputacion,amputar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5980,analizar,analizar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5981,anexar,anexar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5982,anexos,anexar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5983,anp,anho,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5984,anoche,anoche,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5985,anteojos,anteojos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5986,anticipada,anticipar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5987,anticipadamente,anticipar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5988,anticipado,anticipar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,anticonceptivos,anticonceptivo,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5990,anulan,anular,,251,251,0,Negativa,1,0,0,-5,critico,10,0,9,0,0,9,0,0
5991,apelar,apelar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5992,apendicitis,apendicitis,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5993,apersono,apersonar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5994,aplique,aplicar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5995,aprob,aprobar,,243,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,6,0,0,6
5996,apruebe,aprobar,,243,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,6,0,0,6
5997,aproximada,aproximar,,235,0,0,Positiva,0,1,0,4,no critico,0,0,0,0,2,0,0,2
5998,apu,apuntar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5999,file,archivar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000,armadas,armar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,arreglos,arreglar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,arroja,arrojar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6003,asegurador,aseguradora,,134,134,0,Positiva,0,0,1,3,no critico,0,0,0,0,7,0,0,7
6004,nasegurado,asegurado,,1222,1222,1,Neutra,0,1,0,0,no critico,0,0,0,0,5,0,0,5
6005,segurada,aseguradora,,134,134,0,Positiva,0,0,1,3,no critico,0,0,0,0,7,0,0,7
6006,asegurardos,asegurar,,361,361,0,Positiva,0,0,1,3,no critico,0,0,0,0,7,0,0,7
6007,asent,asentar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,aseosr,asesor,,3182,3182,1,Neutra,0,1,0,1,no critico,5,0,0,0,5,0,0,5
6009,asesoras,asesorar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6010,asesoren,asesorar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6011,asies,asi,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6012,asia,lugar,,952,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
6013,asiste,asistir,,626,0,0,Neutra,0,0,1,2,no critico,0,0,0,0,3,0,0,0
6014,asistido,asistir,,626,0,0,Neutra,0,0,1,2,no critico,0,0,0,0,3,0,0,0
6015,asmatico,asma,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6016,asumio,asumir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6017,asumire,asumir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6018,asumiria,asumir,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6019,asuu,asustar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6020,natencion,atencion,,6415,6415,1,Neutra,0,1,0,1,no critico,5,0,5,0,5,0,0,0
6021,atencio,atencion,,6415,6415,1,Neutra,0,1,0,1,no critico,5,0,5,0,5,0,0,0
6022,atenderian,atender,,803,803,1,Neutra,0,1,0,-1,no critico,0,0,0,0,5,0,5,0
6023,atendernos,atender,,803,803,1,Neutra,0,1,0,-1,no critico,0,0,0,0,5,0,5,0
6024,atendian,atender,,803,803,1,Neutra,0,1,0,-1,no critico,0,0,0,0,5,0,5,0
6025,atendiste,atender,,803,803,1,Neutra,0,1,0,-1,no critico,0,0,0,0,5,0,5,0
6026,atropello,atropellar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6027,audaz,audaz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6028,audifono,audifono,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029,auditores,auditor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6030,automayor,automayor,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6031,automodular,automodular,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6032,automotores,automotriz,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6033,autorizar,autorizar,,181,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,5,0,0,5
6034,avanza,avanzar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6035,aviacion,lugar,,952,0,0,Neutra,0,1,0,0,no critico,0,0,0,0,0,0,0,0
6036,avion,avion,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6037,avisarme,avisar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6038,help,ayudar,,3141,3141,1,Neutra,0,1,0,1,no critico,0,0,0,0,8,0,7,9
6039,ayudara,ayudar,,3141,3141,1,Neutra,0,1,0,1,no critico,0,0,0,0,8,0,7,9
6040,ayudaron,ayudar,,3141,3141,1,Neutra,0,1,0,1,no critico,0,0,0,0,8,0,7,9
6041,ayudaste,ayudar,,3141,3141,1,Neutra,0,1,0,1,no critico,0,0,0,0,8,0,7,9
6042,balanceado,balancear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6043,bancario,banca,,838,0,1,Neutra,0,1,0,0,no critico,0,8,0,8,0,0,4,0
6044,bank,banca,,838,0,1,Neutra,0,1,0,0,no critico,0,8,0,8,0,0,4,0
6045,basica,basico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6046,bebidas,bebida,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6047,bendiciones,bendiciones,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6048,beneficia,beneficio,,2673,0,1,Neutra,0,1,0,0,no critico,0,0,0,0,8,0,6,8
6049,beneficioso,beneficio,,2673,0,1,Neutra,0,1,0,0,no critico,0,0,0,0,8,0,6,8
6050,biopsia,biopsia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6051,bloquear,bloquear,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6052,bolsa,bolsa,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6053,borre,borrar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
